2452988.7538299998 1.0835485535 2.3148656560 HARPS-PRE
2452998.7158499998 2.1904689993 2.5508204957 HARPS-PRE
2453007.7269000001 -0.0327701254 1.1525388476 HARPS-PRE
2453295.8745100000 2.0812763266 2.2682988717 HARPS-PRE
2453834.5129900002 -4.1999134104 1.7829741726 HARPS-PRE
2454430.8264100002 -5.4003929234 2.0917439759 HARPS-PRE
2454431.7689000000 2.4509088909 1.8512622498 HARPS-PRE
2454751.8719899999 -0.9010462346 4.9688326713 HARPS-PRE
2454803.7226900002 7.9553394074 4.3421770860 HARPS-PRE
2454814.7391100000 -4.3826665383 2.0679506320 HARPS-PRE
2454833.7683600001 -3.0657862321 1.9104542174 HARPS-PRE
2454841.6932899999 -1.7194554699 1.6800225406 HARPS-PRE
2454931.5100099999 2.9455683801 1.7327711616 HARPS-PRE
2455218.7583800000 1.7132528191 1.4904046153 HARPS-PRE
2455538.6425399999 5.3894723782 2.2302659699 HARPS-PRE
2455539.6444299999 -0.6320296534 2.2207550388 HARPS-PRE
2455540.6640900001 -0.5990634182 1.6364403066 HARPS-PRE
2455542.7066500001 1.7205566815 2.4716352634 HARPS-PRE
2455544.7234200002 2.6439461053 1.9536094704 HARPS-PRE
2455546.6315000001 5.4857668927 1.9755257376 HARPS-PRE
2455547.7426000000 3.3970616538 2.0606420826 HARPS-PRE
2455548.6421699999 2.2910296595 2.2787578206 HARPS-PRE
2458744.8817500002 -2.9334384303 1.8871711973 HARPS-POST
2458745.8654900002 -2.1473259199 2.5924829078 HARPS-POST
2458746.8850199999 -1.7717651961 1.9893646693 HARPS-POST
2458747.8571299999 -4.3784567386 2.5253778790 HARPS-POST
2458748.8821200002 -2.4098903118 1.5430454901 HARPS-POST
2458754.8774299999 -7.4973317298 1.9758061340 HARPS-POST
2458755.8782299999 -7.8635851011 1.0012961774 HARPS-POST
2458756.8562099999 -4.6372055037 1.3885234718 HARPS-POST
2458757.8615500000 -7.0968183569 3.0765117628 HARPS-POST
2458761.8443999998 -4.4352757573 2.1338511673 HARPS-POST
2458764.8091199999 -4.0567577553 2.3236348970 HARPS-POST
2458764.8206400000 -1.1511145557 1.7138410886 HARPS-POST
2458766.7653999999 1.1059349047 1.4871570303 HARPS-POST
2458774.7847899999 -6.1599299405 2.5688957329 HARPS-POST
2458774.8689199998 -3.4160250801 2.3495497967 HARPS-POST
2458776.8511700002 0.5325018106 4.8696555849 HARPS-POST
2458791.8239000002 -0.0887060805 1.6336214479 HARPS-POST
2458793.8337500002 0.4029897849 1.6041988126 HARPS-POST
2458795.7459100001 -0.3795543876 2.0685060850 HARPS-POST
2458797.7028800002 -1.2228813196 2.3425336255 HARPS-POST
2458799.8256600001 -2.9031158374 1.8262663199 HARPS-POST
2458802.7080999999 -3.0674979664 1.6928452597 HARPS-POST
2458803.7713600001 -5.6226236756 1.5878060944 HARPS-POST
2458804.7522000000 -3.6798681462 1.5490336548 HARPS-POST
2458805.8208200000 -0.6086912485 1.4804642093 HARPS-POST
2458806.7332100002 1.4847778523 1.3664675393 HARPS-POST
2458807.7421100000 -3.5263688476 2.5417868789 HARPS-POST
2458837.7926599998 -1.1846675117 1.8528570912 HARPS-POST
2458839.7692100001 -2.8511664892 1.3208925844 HARPS-POST
2458849.7355999998 -6.1023644463 0.9877662717 HARPS-POST
2458850.6770600001 -5.6291784268 1.2971530762 HARPS-POST
2458851.6160499998 -5.3665992238 1.1767564645 HARPS-POST
2458852.7158800000 -5.5341266312 1.4122566579 HARPS-POST
2458853.6548899999 1.0796656227 1.3350626809 HARPS-POST
2458854.6634300002 -1.8952058671 1.3360899457 HARPS-POST
2458855.7598199998 -4.3932728624 2.2335914376 HARPS-POST
2458866.7695200001 -3.5741982595 1.2851254349 HARPS-POST
2458868.7222300000 -2.4691225174 1.2173801599 HARPS-POST
2458869.7558100000 -5.2400207705 2.3339981034 HARPS-POST
2458869.7730999999 -4.2010549483 0.9990205603 HARPS-POST
2458871.6360499999 3.4650455602 1.6120023228 HARPS-POST
2458877.6619099998 -7.2201485597 1.8559652360 HARPS-POST
2458879.7324100002 -4.6107245138 1.8749989948 HARPS-POST
2458881.6613699999 0.4448382855 1.4191368904 HARPS-POST
2458882.7391499998 -4.2418659886 1.8922714284 HARPS-POST
2458883.6326199998 -1.1202262948 1.2174877192 HARPS-POST
2458885.5952800000 -4.4975654599 1.5272373393 HARPS-POST
2458886.6992100002 -4.5356255398 1.6944095667 HARPS-POST
2458887.6540399999 -2.8118813342 1.9670709821 HARPS-POST
2458888.5552300001 -5.4104182577 1.3007883135 HARPS-POST
2458890.7128900001 -1.8079576825 1.9847528432 HARPS-POST
2458894.5930300001 -0.7379554691 1.4140164888 HARPS-POST
2458898.6572400001 -7.5745570289 1.2475285121 HARPS-POST
2458900.6835699999 -11.2792619067 1.9881778510 HARPS-POST
2458902.5608799998 -3.9530198594 1.3171609987 HARPS-POST
2458910.5239300001 -3.4873023852 1.0253449816 HARPS-POST
2458913.5621000002 -2.3979095407 1.3450389789 HARPS-POST
2458914.5808899999 -2.5695934225 1.2679024535 HARPS-POST
2458915.5281300000 -0.0221824399 1.1895259848 HARPS-POST
2458917.5673500001 -0.1263243333 1.5579180442 HARPS-POST
2458925.5263800002 -1.1799675832 1.3194697887 HARPS-POST
2458927.5888299998 -5.8870865958 1.4068335911 HARPS-POST
2458929.5847700001 -1.0626473019 1.5898868740 HARPS-POST
2458931.5275099999 -0.9183163952 1.3414222492 HARPS-POST
