  2458796.6533   -1.22  2.22  CARMENES
  2458807.72404  0.41   2.42  CARMENES
  2458811.65884  6.32   2.8   CARMENES
  2458815.71338  -2.73  1.79  CARMENES
  2458816.65758  3.01   1.58  CARMENES
  2458817.71854  0.42   3.24  CARMENES
  2458828.09933  6.939  1.388 HIRES   
  2458831.54139  5.45   2.85  CARMENES
  2458832.69488  2.51   2.19  CARMENES
  2458833.058033 2.368  1.422 HIRES   
  2458834.028011 6.999  1.74  HIRES   
  2458841.763255 0.0    1.742 HARPN 
  2458845.719708 -4.319 1.548 HARPN 
  2458846.66938  -4.22  1.57  CARMENES
  2458847.634327 8.26   1.242 HARPN 
  2458848.71208  5.82   1.59  CARMENES
  2458850.64306  2.81   1.43  CARMENES
  2458850.760497 5.216  2.155 HARPN 
  2458852.62586  4.48   1.44  CARMENES
  2458853.060059 1.783  1.897 HIRES   
  2458853.680264 4.441  1.188 HARPN 
  2458854.66203  6.0    2.07  CARMENES
  2458854.675224 9.7    1.384 HARPN 
  2458855.63607  4.71   1.99  CARMENES
  2458856.62777  0.02   1.49  CARMENES
  2458857.63122  -1.47  1.91  CARMENES
  2458858.60171  6.66   1.99  CARMENES
  2458858.609472 4.02   1.588 HARPN 
  2458859.730099 -6.554 1.204 HARPN 
  2458860.560236 -5.581 0.814 HARPN 
  2458860.6327   -3.78  1.85  CARMENES
  2458861.523706 1.775  0.924 HARPN 
  2458861.62788  -3.8   1.86  CARMENES
  2458862.63043  -0.22  1.79  CARMENES
  2458863.68518  -1.44  2.99  CARMENES
  2458864.61478  -3.82  2.11  CARMENES
  2458865.62278  0.59   2.5   CARMENES
  2458866.63618  1.97   3.39  CARMENES
  2458869.93874  -3.225 1.606 HIRES   
  2458870.939354 0.466  1.585 HIRES   
  2458877.57789  -2.35  1.98  CARMENES
  2458881.58431  -0.56  1.64  CARMENES
  2458882.57422  0.29   1.63  CARMENES
  2458883.5713   -5.92  1.56  CARMENES
  2458884.5713   -5.54  1.23  CARMENES
  2458885.5794   1.25   1.71  CARMENES
  2458885.641094 1.389  0.817 HARPN 
  2458886.701574 -0.156 1.194 HARPN 
  2458887.56504  -9.72  3.2   CARMENES
  2458887.687969 -4.249 0.893 HARPN 
  2458888.548069 -0.148 1.57  HARPN 
  2458888.73261  2.22   3.74  CARMENES
  2458889.582794 3.517  1.305 HARPN 
  2458890.51004  -0.11  2.75  CARMENES
  2458890.5332   -1.52  1.75  CARMENES
  2458890.653258 -0.119 0.975 HARPN 
  2458891.54461  -2.6   1.46  CARMENES
  2458893.51066  4.11   1.63  CARMENES
  2458894.53283  -0.96  1.88  CARMENES
  2458895.558    0.6    1.97  CARMENES
  2458896.52718  3.0    1.41  CARMENES
  2458897.5334   -2.99  1.43  CARMENES
  2458905.851683 -7.358 1.281 HIRES   
  2458906.724763 1.803  1.47  HARPN 
  2458906.831879 -0.616 1.456 HIRES   
  2458907.895463 -5.414 1.331 HIRES   
  2458908.705106 -7.813 1.885 HARPN 
  2458909.468492 -0.189 0.997 HARPN 
  2458910.616838 -0.2   1.196 HARPN 
  2458911.65145  -2.023 1.435 HARPN 
  2458912.610601 -1.837 1.112 HARPN 
  2458913.62954  5.199  1.722 HARPN 
  2458914.498173 4.404  1.216 HARPN 
  2458915.490538 -0.571 1.125 HARPN 
  2458917.983521 0.0    1.323 HIRES   
  2458918.977434 -2.385 1.627 HIRES   
  2458920.496378 9.286  1.455 HARPN 
  2458921.492142 0.728  1.049 HARPN 
