2458816.0897143441 1.0040211337 0.0020905283 TESSSAP
2458816.0911032571 1.0005327245 0.0020873973 TESSSAP
2458816.0924921702 1.0038175881 0.0020867645 TESSSAP
2458816.0938810827 1.0019430213 0.0020882251 TESSSAP
2458816.0952699957 1.0025852773 0.0020870850 TESSSAP
2458816.0966589083 1.0021573447 0.0020857181 TESSSAP
2458816.0980478213 1.0034071641 0.0020921145 TESSSAP
2458816.0994367339 1.0050462198 0.0020880918 TESSSAP
2458816.1008256469 1.0019698794 0.0020870360 TESSSAP
2458816.1022145594 1.0015884777 0.0020918643 TESSSAP
2458816.1036034725 1.0016879888 0.0020864835 TESSSAP
2458816.1049923846 1.0040797842 0.0020877321 TESSSAP
2458816.1063812976 1.0063532830 0.0020880847 TESSSAP
2458816.1077702101 1.0052085368 0.0020884649 TESSSAP
2458816.1091591227 1.0034412940 0.0020866046 TESSSAP
2458816.1105480357 1.0014839671 0.0020861492 TESSSAP
2458816.1119369483 1.0038797014 0.0020869708 TESSSAP
2458816.1133258608 1.0033892010 0.0020861715 TESSSAP
2458816.1147147734 1.0022647553 0.0020870134 TESSSAP
2458816.1161036864 1.0006132337 0.0020859233 TESSSAP
2458816.1174925989 1.0046711592 0.0020891529 TESSSAP
2458816.1188815115 1.0031727784 0.0020862390 TESSSAP
2458816.1202704241 1.0053609849 0.0020880819 TESSSAP
2458816.1216593366 1.0032555384 0.0020903173 TESSSAP
2458816.1230482487 1.0043562642 0.0020894090 TESSSAP
2458816.1244371613 1.0028123047 0.0020884766 TESSSAP
2458816.1258260738 1.0046885813 0.0020923064 TESSSAP
2458816.1272149868 1.0038478873 0.0020870346 TESSSAP
2458816.1286038989 1.0059303065 0.0020893037 TESSSAP
2458816.1299928115 1.0025266268 0.0020878021 TESSSAP
2458816.1313817240 1.0046049339 0.0020880931 TESSSAP
2458816.1327706366 1.0015091155 0.0020868433 TESSSAP
2458816.1341595491 1.0043463088 0.0020873915 TESSSAP
2458816.1355484617 1.0018796311 0.0020861627 TESSSAP
2458816.1369373742 1.0008401962 0.0020860992 TESSSAP
2458816.1383262868 1.0041902031 0.0020910347 TESSSAP
2458816.1397151994 1.0027139190 0.0020866141 TESSSAP
2458816.1411041114 1.0046549275 0.0020868877 TESSSAP
2458816.1424930235 1.0072474550 0.0020895670 TESSSAP
2458816.1438819361 1.0042043355 0.0020877551 TESSSAP
2458816.1452708486 1.0001602610 0.0020870606 TESSSAP
2458816.1466597607 1.0012158843 0.0020869086 TESSSAP
2458816.1480486733 1.0019425019 0.0020875441 TESSSAP
2458816.1494375858 1.0034249974 0.0020906328 TESSSAP
2458816.1508264979 1.0046070981 0.0020892806 TESSSAP
2458816.1522154105 1.0023576006 0.0020864308 TESSSAP
2458816.1536043226 1.0034231145 0.0020894761 TESSSAP
2458816.1549932351 1.0018158946 0.0020874116 TESSSAP
2458816.1563821472 1.0052161116 0.0020871671 TESSSAP
2458816.1577710598 1.0020958374 0.0020860507 TESSSAP
2458816.1591599719 1.0017325719 0.0020878330 TESSSAP
2458816.1605488840 1.0002908937 0.0020860516 TESSSAP
2458816.1619377960 1.0043490357 0.0020906077 TESSSAP
2458816.1633267086 1.0023514542 0.0020897782 TESSSAP
2458816.1647156207 1.0056599945 0.0020915572 TESSSAP
2458816.1661045328 1.0034463583 0.0020866018 TESSSAP
2458816.1674934453 1.0049981739 0.0020877207 TESSSAP
2458816.1688823574 1.0039338071 0.0020871784 TESSSAP
2458816.1702712695 1.0005011917 0.0020859869 TESSSAP
2458816.1716601821 1.0014798551 0.0020871950 TESSSAP
2458816.1730490942 1.0013494604 0.0020871359 TESSSAP
2458816.1744380062 1.0018575344 0.0020875341 TESSSAP
2458816.1758269183 1.0061268183 0.0020889958 TESSSAP
2458816.1772158304 1.0007085246 0.0020866364 TESSSAP
2458816.1786047430 1.0013955152 0.0020849667 TESSSAP
2458816.1799936546 1.0041169007 0.0020879055 TESSSAP
2458816.1813825667 0.9980201652 0.0020848585 TESSSAP
2458816.1827714788 1.0009605921 0.0020859406 TESSSAP
2458816.1841603909 1.0034931705 0.0020920963 TESSSAP
2458816.1855493030 1.0039645824 0.0020869095 TESSSAP
2458816.1869382150 1.0028506765 0.0020893542 TESSSAP
2458816.1883271271 1.0016607196 0.0020872536 TESSSAP
2458816.1897160392 1.0005197391 0.0020856114 TESSSAP
2458816.1911049513 1.0025038374 0.0020878425 TESSSAP
2458816.1924938634 1.0032905989 0.0020875661 TESSSAP
2458816.1938827755 1.0024752047 0.0020865225 TESSSAP
2458816.1952716876 1.0034602743 0.0020919974 TESSSAP
2458816.1966605992 1.0055825801 0.0020890348 TESSSAP
2458816.1980495108 1.0036381737 0.0020885584 TESSSAP
2458816.1994384229 1.0033226294 0.0020870712 TESSSAP
2458816.2008273350 1.0023785936 0.0020879845 TESSSAP
2458816.2022162471 1.0033605034 0.0020873060 TESSSAP
2458816.2036051587 1.0038806970 0.0020876040 TESSSAP
2458816.2049940708 1.0016431244 0.0020870454 TESSSAP
2458816.2063829829 1.0029995103 0.0020875715 TESSSAP
2458816.2077718945 1.0010981504 0.0020859373 TESSSAP
2458816.2091608066 1.0040161560 0.0020898693 TESSSAP
2458816.2105497187 1.0046375272 0.0020902690 TESSSAP
2458816.2119386303 1.0063930182 0.0020884214 TESSSAP
2458816.2133275424 1.0005007805 0.0020853591 TESSSAP
2458816.2147164540 1.0013494604 0.0020889924 TESSSAP
2458816.2161053661 1.0008927220 0.0020864394 TESSSAP
2458816.2174942773 1.0038676900 0.0020859252 TESSSAP
2458816.2188831894 1.0017933867 0.0020871419 TESSSAP
2458816.2202721010 1.0018887209 0.0020885100 TESSSAP
2458816.2216610131 1.0012991422 0.0020871993 TESSSAP
2458816.2230499247 1.0035021521 0.0020873742 TESSSAP
2458816.2244388363 1.0043820185 0.0020905229 TESSSAP
2458816.2258277484 0.9958441432 0.0020839361 TESSSAP
