0.5	14.994274803369732
0.7	4.551998179115902
1	3.116325943078839
1.5	2.6040588075232383
2	2.464706993288188
3	2.407621355803803
4	2.4284316427038477
5	2.4678710481732407
8	2.6000652791781325
10	2.680974663295537
12	2.7542742385290895
16	2.8815239027796005
20	2.987859577831124
32	3.22599353412775
64	3.5795498159379737
