0.5	2.9713605576353346
0.7	2.4486184491580794
1	2.232651377114951
1.5	2.16226936479745
2	2.1749349158707845
3	2.247443280164715
4	2.3294448278179494
5	2.4065544824936635
8	2.6009965813657203
10	2.7061318968719843
12	2.7974441616281966
16	2.9505824494710065
20	3.075439602999747
32	3.3497292190162704
64	3.753522019484529
