0.5	2.341440767795415
0.7	2.071977478865666
1	1.964149418772854
1.5	1.9503156312558918
2	1.9840603989422099
3	2.0722270208740725
4	2.1592108344930336
5	2.237804971356257
8	2.430572645055901
10	2.5331833753769075
12	2.621783764958608
16	2.7696385808815447
20	2.8896163939365547
32	3.1515843451718215
64	3.5321190377362206
